"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41"
1,29.6689620920614,43.1212662363633,42.8816247192459,44.1404775944368,51.450135538677,64.2910501971853,93.4421573121335,120.690551593913,104.715742642235,83.5041457508444,50.3559473975294,38.0265175520877,51.3498577495522,85.5441256433012,160.347981702726,219.180445994971,178.872564651224,115.537995379685,81.2443943758733,55.8016658765115,36.2890405717075,25.8256294441299,20.1327588251946,19.5065566863203,18.7672077764097,17.1583747837257,18.4860107181558,17.7402138978424,16.9464163064594,15.0388564061455,14.0039968282825,13.247997544091,12.3594251864256,12.5367751349268,16.3435263335686,16.2005311420742,11.1194959828723,6.05822714027061,3.19649516785918,1.79087040909845
1,15.6870247497395,27.3521186553764,34.9860455721077,39.5697323928328,45.0807582360841,52.0423017986521,75.8093683310356,88.9069155272625,60.1048488616443,41.0841990595825,31.2560973937244,29.0616898551058,44.4995236182611,72.4789839009881,110.666053872519,205.751111544414,231.772831821184,169.144222357957,102.396141704996,59.6393029348563,34.7377379839448,22.6972769592744,16.7325988154001,14.3564157206237,16.0012773419601,14.956370904043,12.0601405585426,13.7362143176766,15.2854568224472,13.5315794244064,12.7638241649456,10.7727040630913,8.26395650256149,7.79086132110532,8.39614285783735,7.70534263697906,6.52314613002139,4.27519668664483,2.98899560864685,1.76600371067137
1,21.1476865091171,38.0588899204858,45.218742826157,46.2225969462866,51.5924658968184,70.5936283008578,117.735259516495,125.609960657332,88.0769059698932,55.9340896812749,39.5062398238768,33.2965060717177,43.1883068807808,64.5017431274437,139.549167679195,227.923541801648,193.212455587642,107.509346611917,66.7905446312725,45.5126742958592,28.3188017581985,19.0614006276531,18.6131689588058,18.1470475216367,17.6417627429582,18.0932810403278,18.5642846908103,18.7687989518497,16.8988667950131,14.6288614526987,14.2274657811625,12.4406176701955,11.5371367935037,14.8146099098919,15.9993982255459,15.0391997413188,11.442965229219,7.26627365138135,3.48701528521589,1.74571629868184
1,20.0868314025815,36.9228266065269,48.5304537648729,57.4043371722702,67.4614627983788,77.8091235799437,85.1657024629379,102.135647808897,89.4844288752727,64.1050120219823,48.6507152460746,44.2970335833073,56.1040523975273,84.1148534840846,152.806405813193,256.812908391681,210.17821238178,145.373765550272,105.159527058746,69.5058136982742,41.3938271810226,29.4968719965837,20.3820935034124,18.0402288057648,15.8799951187007,14.681784131219,15.002790992597,18.745018126362,19.1078237138354,15.2059496749156,13.9393166010509,13.1346428356567,12.0085550408334,12.4425303264999,15.2093147330314,15.1830266032821,9.70403578081536,4.63064511596171,2.75643527792255,1.73630160488221
1,23.3335316615175,40.8402165742991,49.7816219844528,54.6669513465346,57.8871311069312,69.3296348562325,94.436180547076,117.643677627003,102.640607124494,79.1084604103395,59.4415110645434,52.5980943729363,69.0142991172961,101.783167262517,171.879760968268,245.084730610234,194.984430891889,139.545564198669,123.561844565036,85.1393642262745,46.6688045892299,29.2122242962808,23.4903801712792,20.393230365366,16.5042049956983,18.1088662563312,18.6825003506912,20.6371882651335,21.3426629579924,19.4756935552596,18.7977968501433,19.2141217377477,13.8046983405825,12.7346391487906,14.6984166272077,13.1541141186212,9.5103119207565,6.0103994102823,3.51290258003138,2.0664899838728
1,17.9646953417927,28.6421406199552,33.2885533384175,43.6332221594296,51.6479238613242,56.8895931257341,73.1130078086759,85.4269738600756,70.5770487218097,50.9670963064366,38.0567905964093,39.9362579635648,50.8926135805834,80.4175069372604,155.937139252695,240.734702982696,227.287137597783,150.769368261205,95.0172496312232,59.9524039346028,38.3658055578282,25.1674173051011,18.5615757889177,17.7457500711614,14.0703919435128,12.2108976471043,13.7034257628379,15.8968840944889,15.8403834278137,14.5334339705151,13.8524210685691,13.2450703339554,12.0933084502461,11.2205452072224,10.5990797884377,9.75936186426479,6.7452818644487,4.06152089762334,3.12142860680168,1.74736279887914
1,20.869012248821,33.510259062977,39.6217637999643,46.8264994046035,56.7426490992586,67.3567015462655,92.3691405183115,122.422885955095,113.752604583413,98.000076689732,71.7748101133087,52.0552239017446,54.4341503906209,76.4221027282609,119.359934570186,204.89482839325,183.375714347187,110.995584886661,80.1612009681429,52.341009800539,31.44337034859,22.0827416413848,17.4679274018976,15.4815118196205,15.1638864541902,13.4819265368376,12.5790513725277,12.9363298769601,12.8091997693417,12.4836009279775,12.4545921957381,12.9914756623634,11.336207462218,11.9381317090752,14.9798188197884,13.9753881562974,8.9832268025658,4.92415987683264,2.52349471838751,1.45680716635904
1,17.6831360974192,31.1397932715287,39.8718709289392,47.5253290229371,52.2399607597475,54.8954631176838,76.1508700348264,106.54765838219,90.8877007534609,76.0727405528723,55.6329245054964,42.0779946576927,45.9414728741124,62.9592935844658,127.216200014924,230.54826134982,214.83727891768,110.014637628785,62.491676825618,43.0115691020241,28.4286731041465,18.0753641857347,15.0362476742679,14.8902900371134,13.4056913050311,11.5966420338276,10.4026489011133,11.8907920048542,13.5468349192787,12.6557733865482,11.7663428505345,11.2181006545821,9.686895522865,9.85741545315764,12.1042267490262,13.306481233531,9.64189483067779,5.26317872002427,2.85674097301334,1.51530222213657
1,16.6430237138843,28.9431270819082,40.6542780110726,48.5054901433506,51.1001567769698,64.1082503626094,89.4184745122787,104.983234326849,86.5995387010932,63.3820612041256,51.1525582420495,41.1824196086296,46.6973960912274,65.171706644763,134.66046337514,198.831641749327,177.212336982085,126.962992708176,87.6413354033081,59.0662027337418,37.0949726736502,24.7916119338426,18.8012925780197,15.8043378962667,15.4072544020496,13.9385974865572,13.4626223547256,14.813665753525,14.9789781999895,12.0543287864215,11.6930655631767,11.784338773941,10.6451808763939,11.5388874773649,14.6889657188881,15.1984323284757,9.87276687535835,4.86924553007488,2.83699814530757,1.4842638357342
1,13.4206853755204,24.378606549321,31.0705061242902,32.3484234573612,33.0431710605886,40.9064190792609,64.0390209961328,82.6152549046767,70.1158308446195,55.2290012555672,36.2063965778222,26.1158521558956,23.8839090080158,37.4795815608499,77.5531154472202,105.077401618789,89.7102052008875,73.4792599910443,54.4673075032348,36.5268027440003,21.7016263011741,12.4381090523704,10.3357204233691,9.42104500491915,8.73155778558317,8.37920969374853,8.7882669896897,9.2435439198416,10.1067220741925,10.5293392628168,10.3101804000672,10.4229767986667,10.1528997874333,10.9415202171506,13.4446427772507,12.1237322934242,7.00041459158966,3.00205752783815,1.53931132882463,0.958065199855954
1,15.3799391796802,31.4678401690429,44.7673243395242,44.4376150410263,55.6380600400165,81.3905187792291,104.190613663031,104.126230994877,77.1350524357796,44.9657438502119,36.7089228740123,42.7590861190182,55.111748501364,78.1934290648473,146.383254162764,236.292750599527,200.926761080693,148.844269972644,118.611821920825,77.4973432361546,43.4532176659121,29.9271722440843,22.7743271026646,16.3070119602372,16.1081541149092,17.2610872051785,14.6087439039091,14.8475213059761,16.8991588079227,15.1437176149361,13.8956584830707,14.3295584011113,11.4654120948623,11.0837153855946,14.1845777920374,13.3108728007888,9.56144862542278,5.93390029313489,3.35216510711292,1.70903939051407
1,16.7948086723452,34.6680112806421,50.7086962437847,54.6450398339035,67.7022864938391,93.0226197034259,127.735228384711,128.136981873159,89.2272181885235,51.2768667377504,39.8760745157867,41.6713194600405,59.6304370437529,78.0812612607128,146.00649558596,215.938971916233,170.360373098057,115.664698522095,81.3116241118689,48.8899331534918,30.6658072975653,22.0711695755993,16.1529438427587,13.8546599920769,15.0855427358481,17.1068487299267,15.5981653903537,16.7958252107784,16.9726909223156,14.8292898192421,14.0849854450171,14.5241169760628,15.9781073938382,18.868347756495,22.7305749820169,21.2265691886901,11.732948965792,5.00041468047525,3.12694268637411,1.83021937847496
1,16.3405687071273,28.1195948099191,36.7400289537865,44.8143981708252,48.1161492703421,65.6243129453235,93.048133434018,96.6326079723311,68.6117710410146,46.9261543771572,36.0758884565303,39.9450481483859,55.2441288351113,76.0992412152401,130.938615059812,196.243140939786,180.012379632753,120.069049721872,92.1515990190188,62.3952154064595,34.9026395088849,22.1824130269372,16.989910808696,16.3100663838264,13.8401036292041,14.818033319592,15.8546035618654,15.9684426226638,15.658356183234,16.2435688109812,15.345741283301,14.9464434782478,11.8337366284497,13.3034609240338,16.3265411213064,15.8599807618158,10.8018476866878,5.23098172522921,2.70316885825111,1.62890051110607
1,22.3946825589325,37.9388591978943,50.8518342586456,51.498518766058,53.7452925454218,63.8910749239373,117.026537632031,139.917563537448,94.7816414006378,65.1801795807532,47.5057817089803,37.8620787948079,53.1748274567286,94.4714624324433,166.087481936768,201.858768219832,159.679193991268,91.8482522618952,55.5888928905931,40.985950957851,32.3217789753597,22.8369055945514,20.5188232629286,19.852110888473,17.945338361777,14.9504157533698,13.5735382720618,17.6217910349878,17.8563038057786,14.9662222130986,13.2272682019819,14.2566811811443,12.7210353417687,13.5822221793129,16.44486007563,15.2540657465214,11.12987810829,5.92271656470389,3.38792212833987,1.77602978093346
1,17.5729254660527,29.3269368084615,37.5426788877043,45.0094528235453,55.4860784459706,67.7737649536707,78.1553501350618,96.2573149500492,86.4783080124344,55.264801108107,36.0001479565296,37.0253988368536,47.7317034294289,59.5316221068289,115.614848732818,204.543424125676,193.861205226263,137.740452096205,114.246801658377,77.6248802844541,47.9879208408769,33.53685536078,23.6780728438773,19.5110349664024,15.0897153147034,16.8734038203391,15.4942075654508,14.2496151224129,16.3900519048745,15.2372123962911,12.4200421380227,12.9341350843533,11.7931769692229,14.1107894488758,18.6835776310513,17.1706146437668,10.9612360654246,5.63350905076409,3.09995990098352,1.6601152532293
1,16.0501083353094,27.8894723657055,36.5308016647598,36.8631597385549,38.9924352771599,48.6267616856293,63.713607744655,82.3944834166567,69.6589398298649,44.4765299178645,37.6415381194818,43.7628704021175,61.8131319251136,86.7246020315648,162.003712231108,273.862265989037,219.919288846528,149.890171776534,94.5635598853076,55.4634982425976,37.7487805940218,24.5414577435793,17.9238932875458,14.6206126770089,13.1696611638191,12.754471649398,11.886693225333,13.5713602867388,14.2594861505125,13.0259657877681,12.3810911617574,12.4014280161885,10.8649985170385,13.9271307819145,15.752955088699,14.0332149113295,9.59293653763531,4.93270311539659,2.97813263266989,1.78984536516102
1,22.0011162495135,37.9835632804315,44.098388359938,39.6137619328407,46.6351366477872,67.2061085473624,102.86295775534,112.545881793659,80.1451848377492,49.3353541627757,37.0776733212297,35.1136313079866,50.8755809199974,76.8550343124241,138.155181287953,239.435079798302,211.641986140707,134.118905663275,84.2048938104176,60.2432116976909,36.9032359760428,26.0147728831536,21.716080970411,19.3941452306467,16.3337120735956,15.1991488849246,13.5532248570548,14.5670091721458,16.7248175457835,15.8182829582456,12.6010485637712,11.2387175047195,10.430111657806,11.3470645627524,15.3142666033061,14.3170303436059,9.07036969138798,5.19169696140489,3.125930828224,1.68868219701598
1,16.5707977664837,25.4670872825415,33.1824087101873,39.8320947773714,46.4083107112115,54.1810891444186,69.459639114024,75.0092079806293,69.8788138787307,56.9981561755519,40.3632487656409,36.9914682042471,51.5255504650378,71.7144278016653,139.371271134315,236.618699486426,201.082788920728,115.551180187373,87.1383107428037,55.8270803974652,34.2944832549837,24.4398372105988,17.0301555975584,14.4337965671745,12.9266190629155,11.2898170644129,11.3457784169844,12.0977128935247,12.7125364529289,11.4629007173211,9.21088003953719,8.48985142966272,8.35099459265269,8.72176095942669,10.2163939598797,10.2717061168108,7.29161512164382,4.28830833241466,2.68245787080046,1.46856937206836
1,19.6775226954799,33.0760679977072,41.5785813072216,43.5299922332944,52.2470635139765,61.9768579674227,81.7506890590216,111.124101481364,101.335567075056,67.5809219053875,45.2920078973537,45.3628462686463,47.8896955157326,72.1266216967898,126.209809039098,217.402728746439,208.897044786935,133.461314063299,101.655495026298,72.4636125612245,39.8850801541965,24.6892821538411,18.3260543255998,16.9443091965424,16.2320631831773,14.2912433821141,15.594283165553,15.5349668138137,15.7839926044122,14.3389799267639,13.5033514997282,12.4221993730299,11.9818735337866,12.976757665224,14.1730781705741,14.4107178431123,9.92139382700437,4.72787403789212,2.60680703524199,1.64569999162668
1,27.6876184544626,45.245051593888,52.8424223842987,59.9416652828425,66.2444030291651,80.7859334753585,109.747374269905,126.460572330679,103.868000211143,73.7074977465435,47.2998660345819,45.0628590884118,51.7154490480688,62.7918223503683,112.885386185758,238.955944164279,252.910213442516,155.440077286462,106.028233699394,65.8561793537744,42.8255418357988,29.558169658715,17.6911826573241,18.1064943911642,19.6351140540432,16.1935327483899,15.912137568468,19.7045533162985,20.1773491495529,18.5891970917891,18.0666768309411,15.9297335180213,14.4581355019337,14.663092304625,16.4128887628345,14.4065082124534,10.0726860550737,5.24531628675658,3.29562138922528,2.00932570242941
1,16.063184101115,29.9478490840909,39.5363640879933,38.9574358485053,45.6995673112284,65.0409823219994,86.2471217024566,87.5934272803559,63.0594128463903,44.7672977246765,35.7475443080872,36.2028994158387,47.2260760319219,66.2943547780553,111.215476356326,177.545663025451,168.527933887149,135.865766653905,118.367522559587,81.2249238485584,40.9547522550105,22.6536704194749,16.5004556644323,14.5229094267482,14.3295172389434,13.2504866090176,12.437066267193,16.8488800685514,18.457258923112,14.4673595459212,12.6181662276828,11.754325783266,9.74178864923136,10.4629385066372,10.2005755568676,9.33665700503691,7.38168318081488,4.36861405815124,2.42897008729051,1.27714164187022
1,19.9182923882411,33.9118865499322,42.3390476906879,45.7781682924413,46.184128757337,52.1883755639784,85.9280537016037,101.150190777639,74.7594545474532,51.3373947867647,46.5251010415402,39.5011015266606,53.2994668791845,75.3745351475092,131.811225891471,216.710934311353,208.254808913521,126.968410496597,85.349266045934,58.9187943012152,37.1693155958812,27.8627463525094,18.7884310505061,14.9547403404945,14.5779589804562,13.2577029627103,13.111700381386,16.0157233315653,16.1318191543042,14.5442894562433,14.0789892260206,13.623580682402,11.2276268977368,10.2057981414352,10.5857876863475,10.0408519325985,8.00230176514367,5.33665407050348,2.62691516214448,1.28833772398727
1,25.2638034388131,38.3197715691419,44.6860909126696,49.0660551140973,55.3445333826479,69.9945917671818,116.764061177279,153.909087579432,91.4027294646135,48.9172279909365,41.8580027671148,40.9786482388582,54.7105455753449,84.4322609337673,162.473788250223,224.141635498524,176.762086292735,116.895716285505,77.1259785494896,46.132573483374,28.8852140415116,20.1030003642474,19.0163679061685,20.76759845474,20.2777873512179,16.476411995351,15.6652329051979,16.6736950695351,14.6782945253955,13.5321813407601,11.850067659434,11.6940709113415,13.4782634584904,18.0844702155966,20.1341037579233,17.5555319093175,12.022161586586,7.7254455865461,4.15079976075173,1.86358462392529
1,20.4563875348955,29.5913956661802,33.4754719847685,38.981886616496,49.4672738906692,52.7563624622447,71.1969330348392,82.9439323424327,66.6119225447313,49.0841354292964,38.5811454655769,36.1483071300779,49.5951563894931,79.1184810569023,122.401116102966,193.84604777703,221.450420426382,153.345117926547,103.650449544601,80.0054039526568,47.1497857438008,25.9444992517265,20.5101315048872,17.122034544939,13.4671337993698,13.0288651356052,12.5956188390099,12.577512339718,12.4237769325848,10.8004225869175,11.9652332613442,10.8520374557049,9.38731072288856,9.95593600036867,10.3373527939623,8.86313108525795,6.81759551067935,4.54748563949624,2.78734147174137,1.33447149355596
1,15.8254505356884,29.038123629601,36.436652210575,40.7415587750595,51.3689317336912,57.0514995662596,70.2984731012209,88.0901413539355,66.6559399526987,40.4848269801247,34.615693088541,34.2803258246135,46.2628119483598,65.1477409816004,102.030742564984,183.342165483125,211.290780106021,156.5161327715,94.8253953037376,65.0002155914143,35.9445424021063,16.638876375766,14.9113339899126,14.4455760979989,12.1325948072643,12.0422372363531,12.5937817411538,12.7927333227312,13.379734756782,12.4766747505785,11.7145670094135,12.1112565901051,11.0238878637112,9.6261923020793,10.016483066149,9.53129101788554,6.39712620843081,4.5316966885421,3.01733549219759,1.55614171834703
1,27.1093261790324,43.1037205456343,41.7136518345249,52.0943290700151,66.9361511098577,88.687927769654,143.393081559887,174.923924936627,123.360022151959,70.7017271363021,50.0368395412464,44.0001725615996,56.2296218635645,75.2106538231101,148.906150342771,228.382179206286,179.01061667127,95.8848303440296,66.5790494240952,42.2322451414103,32.330535471797,24.0265261476785,18.655679006652,20.2064660925225,18.7754232549712,16.3748996193574,15.7448829995269,18.3676425027382,18.6427965167841,15.517425011302,14.3438951450692,15.323342835324,12.8899447500176,13.7707802401361,16.3477118553962,14.8568123437886,10.6391804812833,6.22827338730544,3.23052270205931,1.88436241424834
1,19.8080265319233,31.2457061824229,37.843325494582,42.6855161505401,60.2483244689056,84.1698617794442,115.060395116962,135.324009017993,111.178884190133,72.8428208358301,55.503096649198,50.7821511952829,57.8657263137957,84.5549453603483,171.288616542338,224.289491098797,178.363811962122,129.133042868577,123.684238203234,87.8931910379904,45.9291906903117,31.1139665608927,24.4663319057496,18.6299007060217,15.9753054780902,16.249170628751,15.6983025023352,17.3552232349242,17.8358139175791,16.5622945784406,15.526247422906,13.5886045791097,13.1854315940879,14.5644752713464,14.6394361800793,13.0580154463375,9.54534843998287,5.61421724747054,3.48277344974756,1.80571207214932
1,23.4947342062861,38.223665423719,41.7282848950091,43.8331620640213,55.1612587474116,64.4239548644095,85.8837620230781,98.8126774663633,79.9307833740888,64.7823794943721,52.5575309245459,50.8886318853176,55.7192029592411,83.9061317817232,137.492322822828,250.752631974972,226.43229530996,140.484188959435,94.3172287471977,60.526913470208,37.5192791773649,24.0144748569808,18.1442390291335,18.0598405607749,16.2494686576883,14.4934964911325,14.7529972753905,14.9214607526949,14.3115637722963,13.7919300931294,13.2870968435129,12.6161179773882,11.6583608551898,11.6952310683874,12.5335048884213,10.5896925708519,7.00903061043225,4.240251964152,2.64962272292514,1.59566238062137
1,14.1904577229404,22.8453049485491,27.4931491924339,33.1418935626948,39.1371265193299,47.9297476815456,66.9499186618588,74.6373823591039,57.121876445745,44.1328422186282,37.249783169665,37.3728573194027,44.6304673650841,72.4915240202613,151.295525606406,248.053335200707,240.397323132654,143.426980107409,88.0385333894881,62.9535219501572,43.8178949622737,23.8252723760556,20.2613304132186,16.7044568240835,15.8730731685518,14.6119865042901,14.6278689070517,14.8395871990217,14.1531837335572,11.900035185397,12.1079614409308,10.9278800863117,9.89792975960114,10.1731060734382,11.2613753067657,9.71218093301908,6.11962487504974,3.65445393363167,2.58302129252816,1.50333044120255
1,14.4851508480669,28.6482027820442,32.2364766057352,34.7238905525057,41.7865169224828,53.9834613307561,65.3462778368713,70.4666868288254,56.5930584337729,39.4052988172544,31.8861488406291,32.0613473889517,42.1743715692355,72.2809958875011,128.244942788942,244.308760811556,251.099452020773,153.294666810916,90.2992508549741,60.2817171835031,39.1171689134538,24.3931260315763,16.6967814230353,13.2708665361757,13.6398256346664,13.1382385259656,12.0302984472415,11.3955606410922,10.7960640151396,9.25823907080212,8.56313491663101,8.10262852651534,7.36577704881359,7.19175066007486,9.23859991951969,9.08865643753067,6.2688872966907,3.8373100655454,2.42314766667804,1.45592023473169
1,20.0792676097561,34.8358406446777,44.0163689683631,53.4729688523143,60.015547162049,77.6503155840078,97.7633709446572,101.022756241038,83.5436814391036,52.6950345142036,40.1831920091304,45.8171875007303,59.5695122176216,91.872590614596,175.818855086793,241.484098486178,204.542867130387,135.552187291315,101.838774932113,61.2382497008267,38.8965555327908,24.8958763212485,19.2447178784825,16.6091926229886,13.4002100820237,12.3708623238733,14.5679151794657,15.4294033599647,16.8560374864387,17.5986746314593,15.7793671563035,12.6834501158338,11.0252286802869,11.2200184936865,12.4783504796234,11.8177542507918,7.36499551412531,5.04472511731106,3.38177223672481,1.77324162489245
1,17.7351381965492,30.8436848534155,40.3460809854697,46.7673758265432,55.3880743614578,66.9416050859199,88.866189752333,111.82539065319,88.5089643459051,54.5423518595433,36.2120325717283,31.0625391052268,44.0224924567269,75.2906868799563,139.12123243253,216.04585190164,187.905683316612,133.78972872745,97.4438081070029,64.1139025298978,38.0946644432097,25.860082782161,18.3994514962286,17.5948412957204,16.0459942414572,15.4207080602196,15.3099776984909,17.4153962961492,17.7777045903653,14.647079132525,11.9324778816232,10.238539377026,9.8483515746057,9.94153459262125,9.73705293889687,9.92175851081754,7.23219193412882,4.70189177823546,2.87787274343753,1.47536994452202
1,24.3741325465807,37.5153097464669,43.2451034586665,47.4146925272412,46.6675922306294,61.4325533414878,97.4033478722644,121.008097510809,107.306156014476,70.8460640695451,43.8633014209047,37.4453564685109,49.5402845876381,75.6450371095825,144.279761213733,253.164078073745,211.913814661206,105.609221241488,60.3975406482053,39.2205836903326,29.2658565481188,21.1679666110253,18.3855772452507,16.5595483776618,18.8434923160694,17.1870823960686,14.926201447925,14.3237048587773,12.8687334338997,10.9824178176021,11.1355697128658,10.1490391341494,8.86591834787343,11.2054372419691,11.9223646628204,11.1471313978668,8.44894743349995,5.13671348197728,3.17893538202693,1.76665126478319
1,23.9926968582451,35.0638372697477,41.3756288078602,50.7875223342827,58.0034264644501,75.4405652759012,108.663255954505,122.867232288347,87.7929507113428,52.4479700861167,38.7559243413529,45.4508965922008,61.2092651724587,95.7146815148761,183.808438724922,246.7548999725,188.683566074808,118.698301443119,73.7593224759689,43.9776263977701,29.573593007643,22.1290131956377,17.4070505220002,18.2205752878493,18.0509521782058,16.1385107776181,15.006459787742,15.1658341211944,14.64419694519,13.1066493009764,13.2682327418772,13.5033370282094,14.1218779761051,19.2434189672882,22.6430424490681,20.9978410424682,13.7267627573959,6.69123337286373,3.2798015756795,1.53113599217683
1,19.9303394471915,34.0945667590268,41.0945934882919,48.5861228908518,52.9584836957973,67.8411497534702,113.650692768304,132.026633643338,106.806921806128,75.1706121479552,44.3840331328934,33.0480664109165,40.8602144040497,64.1761335883847,115.262878552782,177.730269421361,157.75510655561,103.661233821756,63.3618337883317,49.5626892105965,36.1145111870574,23.674540707313,18.4106026184091,17.0950000681555,17.1041558411393,15.4660805090156,13.8390787385335,15.6226937318144,15.1547296883036,12.9059281370278,10.7545982765336,10.9617427382099,12.3435784200395,13.4774023479511,14.622076604979,14.324516315738,10.5813478746804,5.5263471840231,2.96115651429989,1.828143279705
1,22.507029043478,39.3044284459168,50.5666160443157,57.9618029638902,58.3831631123997,73.575403627244,119.292106502531,149.219805608198,103.311281027851,56.0020038324638,37.5285741308142,34.519187489756,50.8248413895463,72.3393060466886,131.946359443419,241.302994529625,208.572836965817,103.088257251112,55.414042169012,42.9328838677949,28.8246052566413,20.6312589839683,18.7803816268441,17.3452922735032,18.5336005614952,17.1705473643071,13.8900366849719,14.2701946222924,14.9607680633243,13.3846359159194,13.1010475353761,12.7409893582702,11.0478739181192,11.665853515306,14.6767520899549,13.2227050833377,8.74523094465324,6.12360479246892,4.37809803248022,2.13833840770626
1,24.3610300370338,44.708572802311,57.2652391341831,63.8172608777975,64.5599145194073,91.1365730564615,123.09949759576,142.445369713337,125.649219760722,86.1158891933434,54.3320674876713,45.1897852691654,57.9975169831003,81.1601070270499,138.753411459893,199.440391887497,184.768073168004,123.894070185362,81.7666877965667,55.0156376553179,34.8600253380402,29.6061261342254,25.1739980930067,22.7854568483977,20.1195663772403,18.6465174940836,19.485569636777,20.684408576132,19.9826492789802,17.90539190758,18.4169400399094,17.2487498442087,15.8513541817107,16.3015346684333,17.7733745413081,15.9585909846254,10.9787332478351,6.35501203262244,3.26384321875389,1.75457857047153
1,21.0454082277762,35.3317014039602,46.1802193473556,53.4217450828873,59.1000378265169,71.4935207983134,97.926244098114,110.194410068989,92.7983143084317,70.0874802440858,50.2862264053462,34.8036351613295,42.5772264313982,58.5319320934774,91.8330183858677,149.908652838254,153.251207545277,99.6661638557261,72.5191334954429,52.1843002792632,34.0350458733718,23.3461379130556,20.5585248751966,17.7592288819463,16.4448021140553,14.4464186280814,12.5653606438346,12.878700410313,12.7809934700095,11.9799678537698,12.1842032636381,11.5037648289432,11.9783584310103,15.6877727036802,17.9940659133681,15.5515604853836,9.59208994857875,5.38404002968604,3.14853596328828,1.52153462230817
1,24.7820727746243,36.2154964515494,36.7552393758335,37.8604479876332,41.6731207204502,60.8040032822543,81.0648284900344,101.773849508247,95.3386202989031,71.4255935027945,45.1023563461354,33.3117795527822,38.5871873963225,54.207947471223,92.5108681973959,166.018595598202,138.608539364873,72.8294791233898,50.6373346404598,34.096394638578,23.3394550581656,17.9654529040089,17.0796180287323,15.4285627793942,15.0473447570504,14.5923599579214,12.9166450373692,11.7958889248666,9.9188318353365,9.29741875166777,9.77245091971719,11.7309229899323,13.1755392596784,12.3839844690787,14.1743189574322,15.1310179724791,10.6562730170441,5.65151599932379,3.49433482440664,2.12261597332103
1,21.9843816100196,40.2580034569873,46.893429435971,47.8943386102232,53.7648075041681,74.2661356738389,98.4962857097749,125.483744610225,109.857903602463,85.8691444699699,52.1904001287862,39.2904329055069,47.2923151827959,67.6045798446383,133.705753167848,207.144437515662,177.57399062652,114.42568178079,78.528881815937,44.9510230236156,30.2888021322482,21.3991173253397,17.0630845232523,17.4260856660294,16.4497842353425,13.2632762972965,13.5192749388446,14.7807228312554,14.1178091885508,12.082317011034,10.7284537312532,10.1667081993178,11.2243256012934,14.1829186658454,17.9576285389398,16.9291717344253,10.8742646084383,6.37896925180064,3.5904129015557,1.6954728896581
1,23.2674062162887,42.8276843154586,54.2927129801122,60.4287002644121,76.2298130683693,95.6640546103478,132.754449622689,142.532110154047,108.275579397424,74.0700860936984,51.6548733607795,42.7448427136663,54.5324416913725,84.8730671876198,144.726938180247,233.443640529576,197.743015846912,108.636419661923,77.4784779797754,57.6575948167659,40.5495318059641,27.1985496089714,20.9772548858783,19.3127998315111,18.9183913048188,17.4069650050534,15.4173677093049,18.9046283522114,17.9633256816632,14.7521304627363,13.3568836711835,13.6788478923324,14.1322917491855,16.438446509116,21.2386886121594,21.0533620931426,12.7342929955082,7.20395122611601,3.97489229999649,1.62889064845876
1,25.2522413834797,38.7833850329831,46.7135743228898,53.5126780315087,64.6736799510277,76.8593769245235,115.813725034159,134.557328010665,110.008884001225,80.466500903582,52.3333065908937,37.2809901108863,48.4711983805976,74.75641530858,146.544518713328,205.529131182478,162.039427292705,94.9425270997053,64.3138313046364,49.4522669795546,32.4963593249581,21.7119238631211,18.7340728785878,16.7258488962966,18.8315739103908,15.9480157415473,13.4305951810929,15.0856102443166,15.6601697130672,13.9276491513182,13.5066523933395,12.9390044083034,13.0728190611111,16.9470901281496,20.0496029534154,16.3800822731828,9.95667770030869,6.00022724200684,3.56298738088293,1.45254996186949
1,23.8276149376052,34.7034760005002,39.8394371935826,48.7254944172165,59.5438441925588,78.8266421107071,115.413431603466,132.380773136692,122.611714183333,85.94434527646,44.3029395379258,35.9637024769517,48.1372784854148,64.5999421767485,118.509205248852,163.48163818656,171.966478491964,101.23250851829,69.1468807567212,47.8595913142377,29.3094118385905,23.297738081133,20.8784896496981,19.391744595632,18.2047056777894,15.9269878094861,14.9358917839573,16.7599301958591,18.7132779156742,14.5066782935174,13.3581956625836,12.5604036294658,11.9472943445853,13.2840078606775,15.4249022094867,13.9038611444225,10.6376842705494,6.10627565156966,3.47973927600445,1.65204608297027
1,24.6532703447152,38.8510280888112,39.3841219494244,43.013655917769,55.3831630372319,67.2770700415446,85.8121187812616,111.01539940423,118.167130528981,75.3960522233136,39.6491099071256,34.5523203238169,53.6118373331304,80.7765868356747,134.861425212127,233.512701695418,210.284848455286,111.445664503766,77.0631220347671,51.6019400469169,35.0090908165208,27.3501566313814,20.8362800373111,17.61755443146,15.0678461338362,15.923630480585,17.8120332767974,16.2845449393594,15.305515116799,14.3282057426207,14.9015920127629,14.4279757809649,14.8777464435949,18.1974932450366,18.7612749107706,17.2809913431498,12.1767535218519,5.51014022538505,3.02655925617321,2.08408226030564
