3,0.081516,0.01339,0.69207,4.9207,2.8919,2.729,5.8671,8.4376,9.1093,8.0449,6.6323,6.0307,6.5616,7.682,8.5469,8.6771,8.1344,6.9525,5.4604,4.3005,3.3272,2.5427,2.0036,1.5959,1.3318,1.149,0.99722,0.87875,0.78984,0.7121,0.62104,0.54631,0.52466,0.47695,0.70678,0.46942,0.33154,0.28294,0.26743,0.26039
4,0.0086934,0.013155,0.11733,0.22024,0.19569,0.36005,0.94769,1.7684,2.3651,2.4358,2.1465,1.7861,1.5431,1.4724,1.4577,1.4779,1.5657,1.7098,1.8424,1.9591,1.9699,1.8566,1.6788,1.4966,1.3265,1.2,1.123,1.0775,1.0482,1.0172,0.96603,0.92596,0.88323,0.83257,0.78412,0.77098,0.77093,0.78966,0.84212,0.91504
4,0.028464,0.045255,0.45476,0.72498,0.37811,1.0997,2.7357,3.6386,3.7049,3.9355,4.0267,3.5116,2.7474,2.3614,2.4395,2.847,3.3475,3.6567,3.6128,3.359,2.9089,2.398,1.9651,1.6653,1.4357,1.2668,1.1363,1.0242,0.94587,0.85927,0.78031,0.74144,0.72123,0.68926,0.65138,0.643,0.61558,0.59233,0.59022,0.59454
1,3.0844,1.1505,27.436,192.87,118.38,48.375,94.968,155.57,181.14,165.36,130.52,91.871,61.842,45.528,35.951,31.33,31.674,29.835,29.617,30.401,30.831,30.322,32.559,30.151,30.818,31.544,31.931,31.915,32.363,31.532,29.974,28.901,28.731,28.464,34.387,28.608,25.348,23.92,23.411,23.202
2,0.0012026,0.00041323,0.0042616,0.054947,0.16708,0.096888,0.020059,0.015911,0.025626,0.051226,0.10161,0.17454,0.26182,0.35007,0.44026,0.52975,0.63436,0.74831,0.87103,1.0311,1.2355,1.481,1.775,2.0967,2.4539,2.793,3.1229,3.4432,3.7372,3.9915,4.1698,4.3794,4.5539,4.7157,4.8457,5.0401,5.2312,5.4241,5.6796,5.9457
2,0.026821,0.14092,0.25142,0.99896,1.161,0.96559,1.0917,0.99594,0.86049,0.90397,0.90231,0.73408,0.48714,0.29645,0.17928,0.12159,0.11289,0.11835,0.12625,0.14746,0.16301,0.17955,0.19747,0.20167,0.21926,0.21507,0.18843,0.17395,0.16036,0.152,0.122,0.1082,0.1105,0.10899,0.11684,0.13113,0.10756,0.095749,0.10029,0.16699
1,3.1781,1.4191,30.332,195.17,126.89,38.325,49.746,83.462,107.2,105.17,88.535,68.707,54.271,48.292,44.655,40.668,38.033,32.998,30.363,31.054,32.73,34.275,38.065,35.893,35.44,33.776,31.284,28.065,26.219,22.631,19.495,17.547,16.655,15.936,20.223,17.184,13.896,13.376,14.206,16.601
3,0.098655,0.1173,0.17779,2.1162,8.3467,16.634,35.733,49.484,47.007,34.986,22.251,13.339,9.897,10.092,11.66,13.838,16.462,18.982,20.919,22.683,23.671,23.64,22.935,21.735,19.887,17.616,15.118,12.56,10.105,8.1259,5.9655,4.6215,3.7539,2.8865,2.2145,1.8389,1.6173,1.4369,1.3876,1.2927
3,1.3367,0.37486,15.475,54.488,23.907,73.584,220.99,368.07,370.97,251.84,141.78,81.024,61.464,63.407,69.117,70.522,66.442,57.593,46.853,39.767,34.993,30.559,27.061,23.913,20.989,18.411,16.104,14.411,13.292,12.966,12.015,10.567,11.548,12.349,10.164,10.223,8.8312,8.1899,8.3174,8.6102
3,0.22911,1.374,1.4193,3.7079,4.5291,16.55,46.934,82.531,102.03,90.367,62.657,38.386,23.207,15.228,9.944,6.9693,5.3147,4.2815,3.3649,2.7648,2.3058,1.6788,1.286,1.0636,0.82757,0.73656,0.62204,0.49231,0.50642,0.48335,0.58845,0.30555,0.63562,0.65423,0.41769,0.44123,0.3733,0.44128,0.54663,0.59436
4,0.008472,0.011636,0.11859,0.22948,0.17814,0.32401,0.83651,1.5152,1.9642,1.9964,1.8116,1.6447,1.5785,1.5976,1.6171,1.6269,1.6539,1.6986,1.7348,1.81,1.8421,1.7914,1.6774,1.5358,1.3812,1.2515,1.1679,1.1243,1.111,1.1099,1.0991,1.1062,1.1126,1.1038,1.0859,1.0914,1.0968,1.108,1.1454,1.1963
4,4.5366e-05,0.00011965,0.00045252,0.0013464,0.0013026,0.0021778,0.0052109,0.0084361,0.0098732,0.010846,0.013123,0.015869,0.01767,0.017978,0.017038,0.015948,0.016052,0.018166,0.022408,0.02909,0.037242,0.04526,0.051927,0.055709,0.055854,0.052057,0.045672,0.037889,0.030336,0.023827,0.018542,0.016233,0.014816,0.013953,0.013742,0.014003,0.01422,0.014445,0.014782,0.015079
2,0.017006,0.015641,0.084136,0.84663,1.8605,1.004,0.48881,0.4211,0.42087,0.4847,0.57092,0.60306,0.55376,0.46093,0.37117,0.31997,0.31592,0.3405,0.37557,0.44093,0.49093,0.54146,0.58243,0.60429,0.61265,0.59925,0.57464,0.54162,0.50718,0.48058,0.41113,0.3734,0.34218,0.30478,0.279,0.24396,0.22261,0.19664,0.18499,0.17732
2,0.0024235,0.00087648,0.024434,0.089883,0.071455,0.10643,0.26103,0.51799,0.8565,1.2287,1.5887,1.9238,2.2586,2.6345,3.0682,3.5508,4.1126,4.6338,4.9923,5.2952,5.4501,5.4421,5.3546,5.2338,5.0552,4.838,4.6339,4.4551,4.3208,4.2298,4.1514,4.2361,4.338,4.4454,4.5496,4.7091,4.8352,4.935,5.0622,5.1688
4,1.8441e-05,9.4261e-05,0.00018539,0.00039971,0.00056542,0.00068985,0.00078744,0.0010604,0.0015992,0.0026515,0.0041402,0.0051368,0.0048964,0.0039361,0.0033659,0.004004,0.0061925,0.010005,0.015612,0.02296,0.031563,0.03984,0.046435,0.049739,0.049087,0.04442,0.037253,0.028907,0.021022,0.014386,0.0091409,0.0066925,0.0050667,0.0039381,0.0035112,0.0034025,0.0033571,0.0033679,0.0034251,0.0034856
3,1.7963,2.1924,13.132,73.644,90.33,95.238,221.84,447.04,643.61,646.01,495.08,331.84,221.44,162.22,121.11,93.743,73.129,56.202,41.005,31.783,25.042,18.409,14.401,11.466,9.8513,8.6499,8.032,7.3683,7.9084,7.536,8.0135,6.1602,8.6813,7.9676,7.2469,7.2906,6.3447,6.0794,6.2978,6.5848
2,0.056107,0.29753,0.4035,1.6871,2.9973,2.788,2.9829,2.7795,2.4349,2.6889,2.9936,2.7766,2.1751,1.6347,1.2562,1.0654,1.0127,1.03,1.0502,1.1275,1.1821,1.2295,1.2669,1.2998,1.3119,1.3145,1.3241,1.3079,1.2998,1.3037,1.2256,1.1959,1.1792,1.1416,1.1062,1.0622,0.99479,0.94407,0.9303,0.89547
4,1.1218,0.98893,20.575,30.419,19.648,27.811,56.751,73.597,66.821,52.139,41.345,32.678,24.768,18.677,14.438,12.519,12.33,12.494,12.574,13.119,13.234,12.992,12.764,11.469,10.226,8.793,7.3378,6.5471,5.4044,4.3913,3.5709,3.1201,3.3813,3.7018,3.7803,4.9303,5.3239,4.6837,5.5832,6.1757
3,0.27918,0.083195,2.7904,15.418,7.4323,8.4096,20.418,34.881,43.63,40.038,30.989,26.017,28.052,34.144,39.542,41.352,39.712,35.16,29.01,24.361,20.377,16.776,13.73,11.134,9.0319,7.6105,6.9668,7.105,8.0198,9.6082,11.748,14.395,18.011,21.84,26.085,30.248,33.616,36.765,39.376,40.999
1,0.13729,0.20593,1.0028,3.8566,8.1893,16.377,27.119,37.782,37.91,25.804,15.753,11.756,10.739,9.9551,8.7615,7.7689,7.3772,7.4313,7.5282,7.7214,7.6245,7.1139,6.3913,5.6627,4.9348,4.2808,3.7498,3.3611,3.1209,3.0689,3.0574,3.1593,3.5771,4.0086,4.121,4.5013,4.7005,4.8516,5.0471,5.1461
3,0.21238,0.05055,1.6697,13.658,9.0098,4.8669,9.0764,13.08,14.555,12.404,9.3128,8.2746,9.4902,11.4,12.881,13.916,15.194,16.028,16.072,15.424,13.649,11.075,8.6432,6.3277,4.6143,3.4355,2.6156,2.0074,1.6106,1.25,0.9496,0.74755,0.68305,0.58112,1.0263,0.54152,0.37903,0.32991,0.34506,0.40526
1,2.7366,1.5665,26.212,162.84,111.91,36.696,51.871,104.57,159.62,168.56,127.93,78.836,48.435,35.787,28.584,24.017,22.285,19.477,17.871,17.642,17.58,17.06,18.861,17.763,19.425,21.212,23.334,25.469,28.75,29.173,29.439,29.226,29.559,28.761,30.917,29.325,24.268,22.14,21.351,22.064
3,2.7107,6.2979,24.584,99.999,89.37,98.436,267.48,553.28,778.11,773.12,642.67,501.21,374.42,278.78,198.03,138.74,95.881,66.454,45.274,35.047,29.177,24.187,22.208,20.424,19.347,18.524,18.024,16.705,17.689,15.882,16.455,14.557,17.349,18.097,17.73,18.111,17.092,17.717,18.542,19.575
2,0.007673,0.067152,0.08169,0.17297,0.21553,0.23069,0.24585,0.20091,0.18071,0.21315,0.24035,0.2221,0.16191,0.10121,0.059252,0.038193,0.035562,0.038989,0.043355,0.051894,0.059963,0.068141,0.076035,0.078221,0.084187,0.080497,0.06972,0.063769,0.05857,0.057623,0.048992,0.047253,0.049044,0.050179,0.051786,0.057068,0.050601,0.046303,0.046587,0.080858
4,0.0048693,0.010725,0.1048,0.021987,0.019425,0.049026,0.11707,0.2087,0.30669,0.37733,0.39575,0.36212,0.31264,0.30031,0.32126,0.35246,0.37279,0.36443,0.32803,0.28971,0.24997,0.21281,0.18343,0.16315,0.14322,0.12648,0.11139,0.098119,0.085646,0.077135,0.069521,0.066336,0.066718,0.065663,0.065046,0.065113,0.066957,0.066081,0.065532,0.06381
3,0.46763,0.12551,3.3865,27.136,21.123,17.841,45.37,78.559,88.653,65.381,40.551,33.703,41.484,53.137,60.929,62.168,59.301,53.728,46.292,39.916,32.86,25.452,19.448,14.526,11.21,9.0603,7.6476,6.6348,6.1456,5.3752,4.8829,4.348,4.3103,4.2078,4.0351,3.592,3.1145,2.9108,2.9809,3.2533
4,1.9315,2.1896,30.764,42.378,33.857,92.581,256.94,430.34,469.02,366.55,231.34,129.31,74.086,51.005,38.25,31.888,29.569,29.251,29.638,31.773,33.898,35.063,36.495,37.075,37.103,36.056,34.255,32.076,30.906,27.948,25.501,23.183,23.561,23.56,20.996,20.906,19.804,18.415,18.213,17.673
2,0.036079,0.037757,0.44763,0.81077,1.1184,3.031,7.445,9.6923,7.6126,4.5153,2.5666,1.3811,0.71562,0.40607,0.24821,0.174,0.14193,0.11453,0.097618,0.097653,0.10267,0.10011,0.1097,0.10683,0.10283,0.10493,0.089544,0.088196,0.076793,0.099466,0.067405,0.046128,0.066822,0.086376,0.063672,0.05983,0.056393,0.042452,0.05399,0.045986
1,2.9181,1.2879,26.339,179.66,126.37,38.939,49.566,92.352,131.9,134.22,108.16,80.089,59.41,45.146,33.792,27.271,26.05,23.298,21.391,20.231,18.668,16.576,17.672,13.476,12.532,11.696,11.175,10.423,11.147,10.963,11.015,11.224,12.847,14.231,17.791,17.451,16.007,16.285,17.336,19.379
4,0.0094551,0.013555,0.12369,0.2423,0.23094,0.49098,1.2318,1.9553,2.2932,2.3313,2.1639,1.8937,1.7287,1.7645,1.8799,2.0073,2.1594,2.3203,2.4359,2.5402,2.5245,2.3626,2.1188,1.8694,1.6348,1.4626,1.3586,1.3016,1.2683,1.2385,1.1836,1.148,1.1059,1.0554,1.0039,0.98845,0.98314,0.9928,1.0399,1.1077
3,4.9358,3.7034,27.455,234.27,479.23,299.13,311.19,453.54,533.34,475,359.85,270.17,224.63,205.45,189.51,174.25,160.31,144.34,122.68,108.31,89.563,72.986,59.713,49.295,41.814,36.043,31.924,29.161,28.792,30.718,24.017,21.069,23.767,23.31,22.731,22.435,23.353,22.433,24.134,26.461
3,0.015512,0.00762,0.05728,0.82037,1.5617,0.78235,1.0489,1.8334,2.4905,2.4766,2.0911,1.9395,2.2209,2.8676,3.7793,4.8012,5.8858,6.8047,7.3745,7.7247,7.6511,7.1356,6.3508,5.4694,4.5014,3.6143,2.8784,2.2833,1.8313,1.4701,1.1722,1.0054,0.87408,0.72831,0.62229,0.54919,0.49125,0.44125,0.41632,0.40107
1,3.265,0.87512,29.962,211.43,134.82,30.35,26.39,41.748,55.276,56.227,47.243,34.737,24.938,20.256,18.374,18.156,20.848,20.367,20.6,21.441,22.2,22.866,26.402,25.527,27.371,28.652,29.317,29.257,30.078,28.131,26.18,24.878,24.005,23.166,27.188,25.148,19.613,17.869,17.375,17.98
4,0.15916,0.77777,2.1406,0.52925,0.41546,1.4189,5.06,11.168,17.399,25.407,41.191,64.735,87.335,98.693,96.02,84.798,73.87,68.511,69.247,79.368,95.492,113.42,129.29,139.28,140.67,132.84,118.64,100.41,81.452,63.635,47.422,37.72,29.367,22.45,17.536,14.106,11.311,9.0148,7.1105,5.5334
3,0.38825,0.091833,2.7767,25.141,18.019,9.5089,21.444,35.368,40.559,32.375,20.226,12.349,10.217,11.42,13.274,14.628,15.298,14.251,12.289,10.414,8.5722,6.7859,5.8414,4.3222,3.5397,2.9606,2.5375,2.1483,2.0501,1.7778,1.5919,1.3978,1.4535,1.4676,1.7185,1.2576,1.0723,0.99337,1.0651,1.2841
1,3.5944,0.88711,38.197,215.73,143.63,32.261,27.102,39.958,50.566,52.076,47.848,40.442,32.396,25.636,19.628,15.332,14.52,11.438,10.01,9.8463,9.4778,9.3973,12.769,10.131,11.404,12.685,14.212,15.331,18.839,18.357,18.635,19.179,20.092,20.855,24.544,22.111,18.873,17.305,17.145,18.869
4,1.1225,1.3638,14.88,24.973,27.563,91.425,228.75,311.61,262.86,162.88,98.422,62.346,42.358,34.346,32.84,35.03,38.858,42.121,43.795,45.145,44.599,42.014,38.578,34.694,30.63,27.026,23.613,21.018,19.123,17.384,15.075,13.705,13.53,14.009,11.976,11.989,11.479,11.241,11.822,12.143
2,0.0015267,0.0028098,0.011015,0.066215,0.12888,0.057182,0.017594,0.022415,0.041312,0.066061,0.085148,0.089358,0.077639,0.059208,0.041391,0.030181,0.02593,0.026566,0.030455,0.03887,0.048178,0.058129,0.066432,0.070564,0.070029,0.064314,0.055535,0.04501,0.03509,0.02724,0.018293,0.014232,0.011986,0.0098526,0.0095979,0.0085198,0.0081313,0.0074225,0.0073702,0.0074728
2,0.003732,0.0056764,0.041485,0.14632,0.12015,0.127,0.17859,0.21173,0.21629,0.21626,0.22039,0.2109,0.18943,0.17024,0.1574,0.15316,0.15817,0.16428,0.16944,0.17745,0.18404,0.18648,0.18618,0.18237,0.17428,0.16423,0.15355,0.14386,0.13384,0.12551,0.11598,0.11232,0.11072,0.1098,0.113,0.11576,0.11481,0.11665,0.12026,0.12501
2,0.003143,0.0014594,0.025134,0.072942,0.12587,0.29473,0.84398,1.6354,2.097,1.9119,1.4975,1.1625,0.89799,0.69466,0.54158,0.46018,0.41769,0.38656,0.35136,0.3336,0.32257,0.30803,0.29688,0.28464,0.26799,0.24451,0.21728,0.18745,0.15823,0.13216,0.10965,0.089471,0.084022,0.074442,0.06098,0.056522,0.052352,0.048462,0.047645,0.045612
4,0.010147,0.013115,0.13903,0.27241,0.24423,0.47518,1.2067,1.9377,2.2288,2.193,1.9658,1.6538,1.4295,1.3875,1.47,1.6359,1.8444,2.0088,2.0576,2.0403,1.9071,1.6757,1.4164,1.1912,1.0033,0.88051,0.81955,0.80159,0.8116,0.83457,0.84606,0.86958,0.89801,0.91189,0.91376,0.93643,0.96062,0.98775,1.0439,1.1164
3,0.042437,0.013542,0.25265,1.9305,1.9626,3.9381,9.1799,12.694,13.158,10.677,7.1979,4.9344,4.5077,5.1285,5.8002,6.0503,5.801,5.0668,4.0323,3.1883,2.4752,1.8753,1.4674,1.1454,0.92199,0.75992,0.629,0.52969,0.46466,0.41428,0.37256,0.31111,0.33036,0.30151,0.26673,0.22443,0.19319,0.16643,0.16684,0.16886
2,0.010416,0.02861,0.12878,0.2881,0.44394,0.51333,0.64345,0.6097,0.54699,0.59156,0.61776,0.53411,0.38101,0.24738,0.15382,0.10627,0.088604,0.083373,0.083208,0.093528,0.10431,0.11709,0.13033,0.13878,0.14394,0.14518,0.14156,0.13962,0.13629,0.13708,0.12893,0.12717,0.12926,0.12812,0.12778,0.12572,0.11839,0.10729,0.10518,0.10224
2,0.0091483,0.0073446,0.15657,0.1695,0.20357,0.50407,1.318,1.9231,1.7893,1.3524,1.0209,0.74637,0.51127,0.35251,0.24788,0.19317,0.16558,0.14955,0.13642,0.13354,0.13254,0.12972,0.13372,0.12735,0.12389,0.11667,0.10494,0.099915,0.082145,0.075638,0.060668,0.051155,0.05086,0.051885,0.04169,0.041401,0.042469,0.033426,0.039436,0.033385
3,0.34162,0.15909,2.4144,17.655,14.17,22.882,51.637,71.126,69.764,48.829,27.993,17.914,17.468,22.311,29.402,36.561,42.994,46.912,48.83,51.306,54.407,57.543,60.821,62.091,60.639,55.618,47.89,38.559,29.335,21.041,14.058,10.139,7.5318,5.6064,4.6202,3.5711,2.8672,2.401,2.2168,2.0632
2,0.017564,0.0028343,0.1677,1.0896,0.70674,0.22863,0.37829,0.62265,0.82772,0.94349,1.027,1.1244,1.2533,1.3947,1.4919,1.5295,1.5597,1.5781,1.6005,1.6849,1.7779,1.8535,1.9371,1.9957,2.0689,2.1282,2.1807,2.2179,2.2421,2.2197,2.1657,2.1526,2.1299,2.1102,2.1184,2.1291,2.1323,2.156,2.2158,2.2869
1,2.9296,1.3123,26.156,173.92,130.62,50.945,90.287,173.35,239.15,233.23,165.53,92.919,51.795,39.359,36.303,36.431,38.633,37.896,37.051,37.258,37.274,36.006,36.955,34.373,33.958,33.23,32.44,31.282,31.406,28.896,26.811,24.84,24.433,23.124,26.556,22.832,19.707,18.596,18.918,20.69
2,0.25298,0.1759,3.3066,9.7905,9.3883,12.022,20.691,19.431,11.286,6.0499,4.888,5.0759,5.3059,4.981,4.0858,2.9797,2.0739,1.4133,0.96385,0.81555,0.66644,0.58047,0.54668,0.43361,0.3862,0.38004,0.34625,0.3578,0.46315,0.40868,0.30122,0.24653,0.30616,0.35307,0.31714,0.36646,0.30828,0.21,0.2375,0.34486
2,0.0095101,0.024665,0.095748,0.2182,0.40552,0.58959,0.9579,1.2185,1.2443,1.3374,1.5076,1.5133,1.3147,1.0611,0.83533,0.69591,0.62307,0.5814,0.54699,0.54364,0.55032,0.5582,0.56509,0.57047,0.56418,0.55031,0.53357,0.5132,0.49058,0.47205,0.43513,0.41382,0.39377,0.37077,0.34757,0.32526,0.30803,0.28858,0.27466,0.26144
2,0.0087312,0.0036596,0.12325,0.27165,0.34042,0.55498,1.0698,1.201,0.96017,0.72729,0.49552,0.28523,0.17306,0.1394,0.1267,0.11569,0.10367,0.090019,0.07773,0.076872,0.077893,0.082146,0.091136,0.093089,0.096387,0.095815,0.089469,0.085907,0.076488,0.069807,0.057133,0.048875,0.048381,0.044385,0.042844,0.045158,0.046827,0.034312,0.035367,0.036276
2,0.0037218,0.0017181,0.053998,0.098651,0.10654,0.18499,0.49833,0.9488,1.2061,1.0835,0.79925,0.55373,0.39203,0.31899,0.29526,0.29564,0.29559,0.28503,0.26618,0.26013,0.26115,0.26222,0.26551,0.26004,0.24676,0.22247,0.19259,0.16269,0.13208,0.10777,0.088975,0.076162,0.074138,0.06863,0.06288,0.061207,0.059985,0.055038,0.055857,0.053919
2,0.0045697,0.017787,0.038033,0.15152,0.24159,0.20783,0.13645,0.11011,0.10366,0.10741,0.10933,0.10001,0.08195,0.06409,0.048935,0.039365,0.036648,0.037661,0.040986,0.049229,0.056219,0.064308,0.070716,0.07475,0.072461,0.066814,0.059331,0.049392,0.041461,0.036186,0.027133,0.023902,0.024195,0.024982,0.02933,0.029309,0.028431,0.031088,0.033244,0.034279
4,0.0089918,0.011396,0.1159,0.24579,0.2119,0.48256,1.244,1.9712,2.2274,2.1203,1.9055,1.7135,1.5795,1.4938,1.4077,1.3627,1.4017,1.5065,1.6097,1.7098,1.7337,1.6686,1.5682,1.4812,1.4217,1.4,1.4116,1.437,1.456,1.4539,1.4114,1.3825,1.3534,1.326,1.3107,1.3463,1.4005,1.4752,1.5835,1.7005
4,8.1536e-05,0.00020801,0.0011443,0.0018686,0.0016199,0.0024735,0.0053706,0.0089673,0.011701,0.014102,0.017228,0.020362,0.022722,0.024314,0.024856,0.02439,0.023951,0.024854,0.02803,0.034748,0.043837,0.053262,0.06134,0.066207,0.067074,0.063639,0.057566,0.050225,0.043242,0.037332,0.032445,0.030606,0.029295,0.028182,0.02736,0.026961,0.026311,0.025512,0.024988,0.024464
4,7.921e-05,0.00019506,0.00093756,0.001836,0.0016624,0.0035658,0.0094958,0.016991,0.022663,0.026335,0.029204,0.031677,0.035373,0.042284,0.052822,0.065875,0.081404,0.096839,0.10994,0.12196,0.12969,0.13111,0.12723,0.1194,0.10766,0.094142,0.080729,0.067864,0.056347,0.046329,0.037344,0.032322,0.027976,0.024127,0.021445,0.019831,0.018478,0.01752,0.017137,0.016958
1,2.6819,0.9491,29.393,151.85,97.031,36.495,67.953,113.83,131.4,115.55,90.913,67.692,49.095,37.079,28.805,24.54,24.203,22.085,20.434,19.518,18.164,16.66,17.507,14.23,13.371,12.477,11.69,11.133,11.823,10.734,10.293,10.403,11.571,12.995,18.13,17.006,16.733,17.649,20.111,23.232
3,0.21072,0.071314,1.1407,12.219,14.952,8.4368,16.483,26.676,33.346,30.194,20.336,12.494,10.088,11.615,14.579,17.558,19.845,20.464,19.262,17.46,15.01,12.164,9.7062,7.5799,5.8557,4.5132,3.5232,2.7722,2.4885,1.7482,1.4573,1.176,1.1836,0.98379,0.86318,0.7507,0.65996,0.5833,0.62024,0.81395
3,0.19102,0.049955,1.6346,11.012,6.5646,6.2929,15.087,26.754,33.491,29.022,21.168,18.157,20.607,25.31,28.769,28.847,25.656,20.166,14.008,9.7197,6.7307,4.7536,3.6345,2.8802,2.4619,2.1677,1.9337,1.7438,1.6437,1.5306,1.475,1.3393,1.4286,1.3989,1.6999,1.4906,1.1997,1.1258,1.1293,1.1517
4,0.024175,0.057898,0.36695,0.5105,0.27029,0.79473,2.1824,3.6061,4.4744,4.6223,4.3539,4.3742,4.9332,5.6267,5.8541,5.4279,4.6041,3.7242,2.8937,2.3874,1.9953,1.6917,1.4795,1.3748,1.3126,1.2821,1.271,1.2622,1.2608,1.2212,1.1653,1.1072,1.053,0.96488,0.86762,0.79845,0.73046,0.66303,0.63152,0.61434
2,0.010317,0.0092246,0.16135,0.17905,0.25941,0.77096,1.8436,2.3723,1.9108,1.2469,0.86691,0.61917,0.42751,0.29997,0.22215,0.19107,0.18593,0.18668,0.18486,0.18667,0.1847,0.17502,0.16602,0.14991,0.13425,0.11896,0.10059,0.088484,0.074034,0.068712,0.054564,0.045791,0.048574,0.051346,0.040901,0.040699,0.039868,0.034595,0.038414,0.03432
4,4.403e-05,0.0001088,0.00047854,0.0011487,0.0012537,0.0020928,0.0044982,0.0080521,0.011694,0.014977,0.017806,0.019307,0.019354,0.019681,0.022191,0.028038,0.038164,0.05201,0.06889,0.088441,0.10827,0.12455,0.13537,0.13852,0.13312,0.11994,0.10238,0.082874,0.064445,0.048469,0.03502,0.027941,0.022386,0.01791,0.015172,0.013497,0.01212,0.011054,0.010439,0.010013
2,0.0015468,0.0018623,0.017239,0.027972,0.040783,0.096048,0.2944,0.6288,0.93354,1.0319,0.94123,0.75779,0.55415,0.39741,0.28131,0.2108,0.1652,0.13672,0.11812,0.11544,0.11965,0.12321,0.12722,0.12866,0.12673,0.12037,0.11222,0.10281,0.093899,0.086441,0.079541,0.073904,0.072907,0.068989,0.063277,0.060594,0.057621,0.05293,0.050346,0.047339
1,2.9748,1.142,26.701,185,120.06,40.651,77.694,137.77,176.51,169.75,131.73,88.849,58.256,41.704,31.034,25.452,24.977,23.087,22.741,23.275,23.587,22.843,25.133,21.437,21.073,20.623,20.453,19.963,21.073,20.448,20.027,19.709,20.43,20.758,23.627,21.731,19.075,18.433,19.035,21.003
3,0.36539,0.090574,2.9036,21.815,15.014,10.994,24.063,44.105,56.835,49.971,33.534,22.95,22.007,26.551,31.672,34.641,34.882,31.604,25.838,20.432,15.41,11.15,8.3803,6.3595,5.1718,4.3683,3.769,3.2467,2.9129,2.5098,2.2189,1.823,1.8772,1.6809,2.2642,1.6567,1.1866,1.0743,1.084,1.1783
2,0.021846,0.07734,0.20215,0.45445,0.68412,1.0775,1.8313,2.3022,2.0906,1.7427,1.6274,1.4927,1.2436,0.99068,0.7968,0.68284,0.63661,0.60614,0.58206,0.56028,0.55309,0.54447,0.54022,0.53979,0.5228,0.50192,0.47512,0.46197,0.41945,0.40014,0.36051,0.3404,0.33022,0.32245,0.31289,0.29507,0.28282,0.27211,0.26501,0.27102
1,2.9999,1.7688,28.953,170.09,119.7,56.203,117.33,196.8,226.51,200.86,155.21,110.8,76.447,55.953,43.881,39.382,40.831,41.139,42.377,45.153,47.89,49.542,53.307,51.102,50.427,48.256,45.215,41.275,38.904,34.334,30.494,28.026,27.335,26.335,27.514,24.878,22.664,21.297,21.382,22.552
4,1.0389,0.97142,18.117,32.235,17.597,22.512,48.521,67.485,70.697,67.514,61.656,51.406,38.515,27.607,19.624,15.556,14.326,14.401,15.325,17.618,19.613,21.388,22.616,22.46,21.5,19.732,17.606,15.503,14.346,12.079,10.492,9.588,9.2763,8.9361,8.6539,8.6347,8.0601,7.6518,7.816,8.2971
3,0.114,0.095457,0.46756,5.8111,9.3189,6.8606,12.377,15.893,15.531,13.532,11.421,10.154,9.9407,10.107,9.8777,9.3062,8.6633,7.9349,6.9749,6.2785,5.6353,5.0507,4.6755,4.452,4.3322,4.2573,4.1789,4.0665,3.9992,3.5763,3.1468,2.7455,2.3737,1.9514,1.5456,1.2294,0.97355,0.78761,0.67176,0.62762
2,0.01669,0.0079504,0.21239,0.4481,0.69162,1.4036,2.9751,3.7323,3.3244,2.7496,2.138,1.3744,0.74064,0.41231,0.25836,0.1999,0.17272,0.1508,0.13235,0.12964,0.13084,0.13028,0.1412,0.13463,0.13625,0.13378,0.12298,0.12296,0.10641,0.10529,0.084955,0.070625,0.074644,0.070447,0.067166,0.061661,0.063128,0.045072,0.051587,0.04567
3,0.12851,0.038846,1.0229,7.7459,4.7538,3.3451,8.5333,16.308,21.288,19.698,16.114,15.352,18.204,22.788,26.303,26.648,23.778,18.673,13.012,9.2797,6.9039,5.494,4.7432,4.1787,3.7931,3.4611,3.1733,2.9154,2.7258,2.5348,2.3532,2.2013,2.164,2.0819,2.2282,1.9297,1.751,1.6459,1.5947,1.5432
1,3.8669,1.0186,39.516,242.61,141.63,30.24,25.65,40.312,49.333,43.526,33.112,24.157,18.457,15.846,14.372,13.141,14.506,11.932,10.943,10.987,11.035,11.212,15.015,12.24,13.387,14.383,15.181,15.461,17.055,16.548,15.839,15.283,15.386,15.815,20.659,16.701,13.591,12.635,13.071,15.265
2,0.0049177,0.0021312,0.02105,0.098595,0.20434,0.62995,1.8683,3.5738,4.5584,4.1291,2.9653,1.8235,1.0361,0.65086,0.47109,0.41592,0.39803,0.38097,0.3551,0.34346,0.34243,0.3308,0.32461,0.31252,0.2913,0.25756,0.21853,0.17713,0.14061,0.11375,0.094473,0.074205,0.08222,0.081699,0.065121,0.06545,0.064996,0.064751,0.068918,0.069665
1,2.887,1.7083,32.491,149.35,105.83,66.842,109.95,153.74,165.55,145.76,120.76,98.435,79.872,67.945,60.321,56.11,53.508,46.825,38.293,31.682,25.696,21.154,20.115,17.105,17.177,17.858,19.144,20.574,23.746,24.472,25.767,27.307,29.986,32.771,36.451,36.586,35.928,35.803,36.349,37.083
3,0.44993,0.11974,3.5011,28.477,18.697,11.648,23.334,36.451,40.502,32.178,21.152,15.223,15.338,19.116,23.979,28.052,30.764,30.302,27.375,23.87,19.702,15.355,11.921,8.7092,6.4106,4.7764,3.5835,2.7181,2.2224,1.8021,1.4605,1.1925,1.2239,1.168,2.3123,1.178,0.82086,0.75001,0.79921,0.90895
